id,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour50,Hour51,Hour52,Hour53,Hour54,HourTotal
6065,200,219,334,453,226,18,,1,1,,,,,,15,1,,,2004,5374,1704,2344,5029,1803,2104,3567,1696,836,1052,1718,760,2,462,,,,,,8,,15,1,2,69,324,749,490,245,229,202,490,375,384,62,35568
6067,176,186,265,203,29,9,,1,1,,1,,,,11,1,,1,7,3388,7096,2699,2440,1392,2469,1257,1164,2036,1851,1856,694,53,,,,,,,7,,,,1,48,1,379,1144,1332,649,680,1144,719,806,1006,37202
6069,,,,,,,,,,,,,,,1,,,,,1,,1,2,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7
6071,40,68,188,1220,1551,34,,1,,,,,,,6,1,,,202,278,579,400,180,391,214,480,302,138,139,,,27,65,,,,,,5,,12,1,20,153,30,102,52,205,126,188,191,283,163,83,8118
6073,126,404,416,283,101,110,3,2,,,,,,,16,,1,2,47,35,161,218,400,1345,1320,1495,1883,2141,1612,198,20,65,2,,,,,,11,,10,4,6,262,1224,1730,4774,1274,1585,1926,1931,2565,1110,1121,31939
6075,381,556,535,184,47,16,,,,,1,,,,,,,,1,402,1147,1355,1465,750,1344,2066,3236,2209,1403,787,2864,,,,,,,,,,4,,3,67,61,702,1276,1748,3105,2766,2005,3406,2240,508,38640
6077,,1,2,1,6,1,,1,,,,,,,2,,,,,3,162,202,2,,,,51,350,343,453,665,74,432,,,,,,4,,4,,,46,,,1,,4,2,26,39,,115,2992
6079,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
6081,,3,5,24,8,2,,,,1,,,,,,,,,,1,216,206,51,,,1,53,28,56,2,,,,,,,,,,,1,,1,48,,1,,,,2,19,18,1,1,749
6083,,,,1,,,,1,,,,1,,,,,,,,,,,2,1,,,,,,,,1,,,,,,,,,,,,,1,,,,9,59,669,1,2,,748
6085,70,295,203,254,179,366,1,2,1,,1,,,,1,1,,8,68,701,1504,2152,1311,2235,1246,1984,1676,1613,742,401,54,80,1,9,,,,,1,1,2,3,7196,872,1011,438,810,834,937,1679,1822,761,498,515,34539
6087,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,1,1,1,2,,3,1,3,1,1,,18
6089,,,,,,,,,,,,,,,,,,,,,7,10,,,,,1,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,22
6095,888,1643,1376,192,58,,,,,,,,,,6,,,,2,19,573,739,660,367,98,95,,38,56,31,,,,,,,,,4,,,4,13,198,138,54,86,167,378,422,911,624,334,107,10281
6097,,,,,4,,,,,,,,,,,,,1,,1,,1,2,,,1,,1,,,,,,,,,,,2,,,,,,,,,,2,1,3,,,,19
6099,,10,31,142,123,38,,,,,,,,,1,,,,,129,196,86,13,137,340,434,423,465,977,287,2,,,,,,,,,,,,,2,,6,17,34,100,179,140,121,107,261,4801
6101,57,158,165,46,11,,,,,,,,,,2,,,,,5,18,26,12,9,25,6,,,2,3,,,,,,,,,,,,,,2,12,303,171,10,276,385,591,639,393,12,3339
6107,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,2,9,3,9,4,10,10,15,10,17,95
6109,,,,1,,,,,,,,,,,,,,,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
6111,6633,4052,1070,744,197,7,,,,,,,,,5,,,3,37,92,147,154,185,234,995,1155,10753,2765,1179,218,22,,126,20,,,,,6,,,13,34,126,226,349,341,471,770,1375,1174,1056,743,516,37993
6113,344,532,619,170,61,,,,,,,,,,4,,,,,9,81,94,29,50,147,42,34,3,16,7,,,,,,,,,,,,,,6,17,37,,39,186,78,108,57,65,152,2987
6115,109,159,315,170,34,,,,,,,,,,,,,,,4,27,356,739,994,674,752,158,2,,9,,,,,,,,,,,,,,1,6,139,127,202,597,635,427,121,15,9,6781
8001,448,409,471,234,60,1,,,,,,,,,,2,94,147,336,889,1625,1476,1129,955,784,467,425,1219,610,8529,,,,,,,,,,,,,3,298,510,638,763,364,690,471,338,607,7934,759,33685
8003,4,33,5,45,9,,,,,,,,,,,,,,,8,6,11,149,,22,17,28,49,93,136,,,,,,,,,,,,,,,,,31,,21,40,25,36,98,37,903
8005,2111,2550,1998,1310,609,14,,,,,,,,,,,,1,43,537,2020,1659,1595,1472,2359,2893,2342,2026,2049,6035,218,,,,,,,,,,,,55,61,133,344,279,1079,1384,1426,928,996,2467,1357,44350
8007,66,56,18,,,,,,,,,,,,,,,,,,,,39,8,69,,,,,64,,,,,,,,,,,,,,,,,2,1,,3,,,,,326
8009,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,32
8011,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,35
8013,1070,1979,1261,559,362,12,2,,,,,,,,,,2,14,119,265,966,1563,1581,2450,3151,1472,2766,2275,761,11328,3,,,,,,,,,,1,,6,42,606,557,379,844,313,795,2300,1890,11291,173,53158
8014,101,149,222,78,70,,1,,,,,,,,,,,,1,63,284,404,477,575,332,171,180,334,314,1930,,,,,,,,,,,,,2,409,696,541,252,485,741,592,442,256,1785,83,11970
8015,,3,,,,,,,,,,,,,,,,,,,,4,1,,73,,,,3,188,,,,,,,,,,,,,,1,59,37,,42,42,,3,53,,65,574
8017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,1,,,,17
8019,1,,,,1,,,,,,,,,,,,,,,,,2,,,,,3,,,326,,,,,,,,,,,,,,,,,,1,,,1,1,246,,582
8021,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,35,,,,,,,,,,,,,,,,,1,,,,,,,,40
8023,,,,2,,,,,,,,,,,,,,,,4,2,1,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,26
8025,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,22
8027,,,,,,,,,,,,,,,,,,,,2,6,,,,2,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,54
8029,,4,,,,,,,,,,,,,,,,,,,,,1,180,336,,,75,16,224,,,,,,,,,,,,,,,,,,,,,6,53,,,895
8031,4164,3567,2508,1142,566,8,7,1,375,1,,,,,,,1,56,607,929,960,1625,2560,2028,1438,1652,1895,2547,2849,22533,673,223,177,,,,,,,,,,10,41,741,1095,477,1090,793,980,1217,1593,24349,1081,88559
8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,11,,,,,,,,,,,,,,,,,,1,,,,,,,54
8035,54,128,115,138,145,19,,,,,,,,,,,,2,2,10,51,54,33,65,3990,128,244,406,730,2726,,,,,,,,,,,,2,2,12,141,155,73,43,54,276,223,460,487,74,11042
8037,107,100,84,68,46,,,,,,,,,,,,,,,2,,16,59,133,91,36,64,197,293,517,25,,,,,,,,,,,1,,,,,59,34,16,117,102,90,424,,2681
8039,,,,1,1,,,,,,,,,,,,,,,,2,3,,1,40,2,3,4,13,77,,,,,,,,,,,,,,,3,4,3,,,,7,5,12,1,182
8041,954,1018,626,242,41,,,,,,,,,,,29,139,83,311,195,732,1087,1174,1308,6830,1712,1749,690,397,3272,,,,,,,,,,,,,27,84,392,732,724,576,876,658,321,177,469,357,27982
8043,,,,,,,,,,,,,,,,,,,2,33,199,62,,,,,,,,127,,,,,,,,,,,,,,,1,,,,,2,,,,,426
8045,1,,,1,,,,,,,,,,,,,,,,,3,,,,1,48,35,95,137,444,314,,,,,,,,,,,,,,,1,3,,43,104,1,222,20,,1473
8047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,189,,375
8049,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,272,,629
8051,1,1,,1,,,,,,,,,,,,,,,,,,2,31,33,173,41,48,11,42,82,402,54,,,,,,,,,,,,,,,,,,,7,,8,,937
8053,,,,1,,,,,,,,,,,,,,,,,5,,,,2,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,18
8055,,,,,,,,,,,,,,,,,,,2,4,4,,,1,,,,,,31,,,,,,,,,,,,,,1,,,,1,,,1,,,,45
8057,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,23
8059,1471,1650,1006,500,360,6,,,,,,,,,,,1,59,560,703,1428,2370,3761,2846,2786,1468,1692,1302,2590,16689,62,9,,,,,,,,,,1,77,1231,1739,1360,2347,2213,1889,1198,1165,1302,16549,448,74838
8061,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,6
8063,,,,,,,,,,,,,,,,,,,,,1,,,,132,2,,,,44,,,,,,,,,,,,,,,,,,,,,,2,2,,183
8065,72,11,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,61,,,,,,,,,,,,,,,,1,5,,2,70,,,,,225
8067,,86,106,93,30,,,,,,,,,,,,,,17,98,51,122,165,174,104,20,11,88,90,249,,,,,,,,,,,,,,71,158,205,298,280,6,95,78,204,103,112,3114
8069,170,258,63,24,25,,3,,,,,,,,,,,16,105,196,400,715,267,501,308,377,395,570,486,11098,381,65,,,,,,,,,,26,68,71,483,598,449,362,498,516,729,364,9475,732,30794
8071,1,,,,,,,,,,,,,,,,,,4,35,44,8,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,1,,2,,128
8073,,,1,,,,,,,,,,,,,,,,,,,2,,,,1,,,1,46,,,,,,,,,,,,,,,,,,,,,,,1,,52
8075,,,,,,,,,,,,,,,,,,,,,2,,,2,5,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,117
8077,,2,,,,1,,,,,,,,,,,,,,3,10,17,212,109,630,52,45,157,54,810,,1,,,,,,,,,,,,6,126,69,81,91,22,41,179,61,24,,2803
8079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,10
8081,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,32
8083,12,5,1,2,,,,,,,,,,,,,,,,1,3,16,1,,,17,27,,1,35,,,,,,,,,,,,1,,1,,1,1,,,8,1,4,89,,227
8085,,,,,,,,,,,,,,,,,,1,,,,3,9,4,,,,,,204,,,,,,,,,,,,,,,22,6,,,133,,,,,,382
8087,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,238
8089,,,,,2,,,,,,,,,,,,,,,24,8,,,,9,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,184
8091,14,,,1,,,,,,,,,,,,,,,,,35,100,69,44,83,34,28,5,,43,,,,,,,,,,,,,,3,3,,1,2,,,23,4,,,492
8093,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,324,,,,,,,,,,,,,,,,,,,,,,1,194,,520
8095,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,30
8097,19,27,15,11,11,,,,,,,,,,,,,,,35,103,22,,37,2,,,4,14,135,102,,,,,,,,,,,,,,,1,2,,6,22,8,61,19,1,657
8099,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,1,,25,,,,,,,,,,,,,,,,,,,,,,,,,29
8101,1250,1079,602,552,258,5,,,,,,,,,,,,1,322,1329,1410,960,1027,682,648,376,388,289,859,1429,138,25,,,,,,,,,,,13,236,294,428,393,566,968,701,610,81,342,383,18644
8103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,1,,,,,,,,,,,,28
8105,,,,,,,,,,,,,,,,,,,2,8,1,1,,,1,,,,,20,,,,,,,,,,,,,,,,,1,,,,,,,,34
8107,35,24,4,29,20,,,,,,,,,,,,,,,2,2,2,30,33,10,54,46,193,374,130,,,,,,,,,,,,,1,,,1,2,,65,26,284,,,,1367
8109,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,45,,,,,,,,,,,,,,,,2,,,,,,,,,72
8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4
8113,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,18,,,,,,,,,,,,,,2,,,1,,,,,,,,24
8115,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,17
8117,,27,58,4,,,,,,,,,,,,,,1,1,,3,3,18,12,159,111,103,14,5,851,,1,,,,,,,,,,1,,1,,,,,179,111,2,73,727,,2465
8119,,,,,,,,,,,,,,,,,,,,1,4,1,,1,28,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,3,189
8121,1,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,91
8123,291,483,590,102,17,,,,,,,,,,,,,,35,188,175,144,254,139,828,1139,639,284,91,1582,649,144,,,,,,,,,,,35,23,8,47,52,175,118,124,48,90,149,254,8897
8125,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,31
9001,427,334,280,23,,,1,,,,,4,1,,8,51,298,765,971,606,838,621,1980,968,1032,746,676,1192,253,238,248,,,,,,,,53,182,160,1100,478,764,7544,2841,742,890,862,571,544,575,4,107,29978
9003,292,265,113,,2,1,,,,,,,,2,8,,393,468,283,303,679,790,742,704,521,1121,1092,296,284,157,,,,,,,,,224,96,318,437,750,464,1537,4238,848,541,346,292,513,76,1,52,19249
9005,85,76,1,,,1,,,,,,,,,1,,36,145,158,144,192,348,458,353,595,256,46,3,,,,17,,,,,,,4,17,32,28,777,136,2573,487,135,110,95,153,3,1,,,7466
9007,50,25,157,,1,1,,,,,,,,,12,2,5,194,305,618,482,532,334,343,20,42,24,1,1,,,,,,,,,,1,,,3,57,207,439,3423,398,209,45,2,2,1,,,7936
9009,401,320,307,4,,,,,,,,,,,1,42,314,768,462,656,748,1091,1586,870,772,1152,1266,164,712,208,,,,,,,,,8,12,367,900,393,501,8963,4456,1715,948,533,464,955,263,287,,32609
9011,91,2,1,,,,,,,,,,,,1,,,,,83,177,162,99,46,80,128,144,3,,,,,,,,,,,1,,,,2,30,3613,1739,132,91,64,60,79,382,440,272,7922
9013,25,1,,1,1,,,,,,,,,,,1,,,2,14,17,69,31,22,13,21,24,72,,,,,,,,,,,3,,,2,214,222,828,6,6,60,10,21,19,2,,,1707
9015,15,,,,,,,,,,,,,,1,,,1,,227,39,4,96,14,33,23,7,,,,,,,,,,,,,,,1,29,247,904,822,477,39,35,27,14,,,,3055
10001,,,,,,,,,,,,,,,,69,,,2,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,75
10003,,2,,,1,1,,,,,,1,,,4,,,,1,17,83,3,25,9,13,47,,1,,,,,,,,,,,4,,,,1,23,27,54,88,448,6,1,,2,,27,889
10005,37,18,27,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,,,1,,,,1,,3,6,,,,,,,,,,110
10011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
10019,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
10510,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,,,,,,,12
11001,188,2,10,7,,1,2,,,,,,,,21,124,29,200,135,233,404,865,843,1098,583,135,59,13,,1,,,,,,,,,13,,1,4,11,209,428,412,180,314,921,905,742,421,119,167,9800
11007,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12001,23,87,5,,,,,,,,,,,,4,29,99,39,158,302,13,44,40,34,53,,,1,,,,,,,,,,1,1,,1,2,1,,5,9,37,100,92,425,98,4,,,1707
12003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
12005,58,63,82,26,,1,,,,,,,,,1,,,45,47,32,,5,,41,,42,309,,,,,,,,,,,,,,,,282,227,2,19,93,71,20,18,52,279,164,30,2009
12009,37,135,142,1,,1,,,,,,,,,7,,52,135,221,145,18,6,31,46,49,2,6,2,,,,,30,,,,,1,1,,3,1,7,4,2,4,15,1,,34,25,2,1,,1167
12011,2714,3028,858,25,,5,,,,,1,,3,1,14,26,136,970,3726,5895,4434,3823,3071,2865,2802,2458,1310,195,356,254,28,,439,,,,,7273,588,108,507,239,496,1059,2499,2154,2161,1938,1686,801,2177,1926,499,228,65776
12013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,26,1,,1,,,,56
12015,20,31,5,,,,,,,,,,,,1,,,,8,2,11,28,65,2,,,1,1,,,,,,,,,,,,,,,,8,,,,,,,,1,,,184
12017,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,96,34,,,,135
12019,,1,,,,,,,,,,,,,,,,,14,60,71,21,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,169
12021,20,30,13,,1,,,,,,,,,,1,,,1,4,16,54,87,42,3,,,,,,,,,,,,,,,,,,1,10,14,10,6,,15,1,1,1,,,24,355
12023,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,4
12027,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12031,45,643,177,1,100,,,1,,,,,,,,,11,184,743,862,299,359,296,428,23,63,156,13,,162,,,90,,,,,2,,,2,1,3,56,96,1101,1281,808,379,63,180,144,227,39,9038
12033,2,,1,,,,,,,,,,,,,,,,1,,,,,148,338,131,198,40,212,,,,,,,,,,,,,,62,21,18,1,,11,17,4,,,,,1205
12035,,15,8,,,,,,,,,1,,,,,1,13,13,21,,,,,,,,,,,,,2,,,,,1,,,,,,,1,1,1,,,,,,1,,79
12037,,,,,,,,,,,,,,,,,,,9,11,4,130,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,14,2,11,,,,195
12039,,1,,,,,,,,,,,,,,,,1,,1,,,,2,110,164,35,1,,,,,,,,,,,,,,2,20,,,,,96,52,13,104,,,,602
12041,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,5
12043,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5
12045,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,34,18,,1,8,,35,,97
12049,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2
12051,1,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,,,,,16
12053,,1,,,1,,,,1,,,,,,,,3,,,2,2,3,,,,,,,,,,,,,,,,,,,7,44,99,7,,,,,,9,,,,,179
12055,3,3,,,,,,,,,,,,,1,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
12057,2231,2075,1400,4,1,120,,,,,,,,,,24,265,1748,2658,3264,2091,1054,599,475,151,130,712,400,2,,,,209,,,,,2357,39,,68,86,218,289,503,982,1655,1576,1354,817,244,171,138,178,30288
12059,,,,,,,,,,,1,,,,,,,,,,4,,99,83,,,,,,,,,,,,,,,,,,,,,,4,,,,3,,,,,194
12061,73,70,18,,,1,,,,,,,,,,,1,34,97,91,7,4,,,1,2,,,,,,,19,,,,,,1,,,,,,1,1,,,,1,1,,,,423
12063,,,,,,,,,,,,,,,,,,13,33,63,27,96,50,34,47,26,,,,,,,,,,,,,,,,,16,29,29,94,4,4,27,2,13,,,,607
12065,,,3,,,,,,,,,,,,,,,,,,,,,,92,123,,,,,,,,,,,,,,,,,,26,32,3,6,43,91,15,3,1,,,438
12067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
12069,269,573,21,,,,,,,,,,,1,,,2,33,58,62,8,1,2,2,1,,,,,,,,7,,,,,,,,3,,,2,1,2,,,,3,1,1,,2,1055
12071,10,3,1,,,,,,,,,,,,2,1,4,4,29,65,165,431,116,7,,1,8,2,1,1,,,,,,,,,2,,1,3,9,28,,7,18,,2,,1,,1,,923
12073,325,428,74,7,,1,1,,,,,,,,3,17,100,451,638,696,684,468,383,247,378,851,398,2,,,,,66,,,,,1,,,132,235,228,148,180,350,297,461,729,629,1312,829,54,1,11804
12075,,,,,,,,,,,,,,,,,,1,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5
12077,,,,,,,,,,,,,,,,,,,5,20,,4,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,39
12079,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,111,,,,,,,,,,,,,,2,8,2,5,13,3,101,,,,,252
12081,1,,,,,,,,,,,,,,,,1,2,57,108,3,17,21,6,4,37,1,1,,,,,,,,,,,,,,1,,5,,33,,,,9,4,1,,4,316
12083,,,,,,,,,,,,,,,,,,,7,6,,10,14,4,1,,,,,,1,,,,,,,1,,,,,,,,1,5,1,3,11,2,1,,,68
12085,94,112,39,1,,1,,,,,,,,,2,2,125,176,267,264,438,382,149,64,60,153,60,2,,,,,7,,,,,,,,91,119,85,141,117,113,135,43,98,75,38,1,,,3454
12086,5465,6268,2067,19,32,5,2,81,1,,,,1,3,29,182,1431,4669,7666,9428,7053,7400,7430,4978,3015,4121,3306,2304,954,268,3,114,1139,109,3,7,,2198,74,188,464,928,1426,1503,1697,2659,2567,2410,1604,2339,2445,2409,1027,299,105790
12087,12,3,,,,,,,,,,,,,,5,35,235,364,625,2,226,1,28,144,309,92,,146,257,,,,,,,,,,,,19,77,67,24,11,1,,50,69,96,41,,,2939
12089,,1,,,,,,,,,,,,,,,,2,154,172,,,,,,,2,,,,,,,,,,,,1,,1,,,,,,69,,2,,,,,,404
12091,,,,,,,,,,,,,,,1,,15,27,29,5,,2,2,16,30,16,32,,,,,,,,,,,,,,,,,,,,,,,,3,,,,178
12093,,8,,,,,,,,,,,,,,,,4,1,3,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,20
12095,2565,2179,409,3,,,,,,,,,,,1,55,327,1830,3008,3726,2232,2097,1567,1432,884,464,433,279,351,270,,,203,,,,,2,55,1,54,180,372,625,970,956,974,1088,1010,553,648,53,1,,31857
12097,1063,1728,411,,,,,,,,,,,,,,7,193,407,484,318,151,644,522,166,1,42,1118,,,,,62,,,,,1,,,,2,2,20,376,374,258,239,241,132,45,168,,18,9193
12099,2817,1929,329,,,4,,5,,,,,,1,11,91,357,986,2140,3331,3686,3684,3752,3610,1473,1508,806,670,757,321,3,,169,1,,,,2407,69,,68,274,666,508,702,1313,1531,1094,1024,1188,3449,1381,418,141,48674
12101,4,43,5,,,,,,,,,,,,,,1,9,17,39,20,,,4,105,125,1,,,,,,,,,,,2,,,121,169,2,34,9,3,48,120,,,4,,,,885
12103,502,288,87,,1,,,,,,,,,,,11,448,876,823,2665,2727,2343,2588,1630,991,604,95,1,203,,,,36,,,,,2175,394,1,12,146,396,609,980,1297,1001,1343,1039,770,229,1,1,1,27314
12105,586,416,194,,1,1,,,,,,,,,,,15,415,832,660,285,207,232,47,2,9,,,,,,,100,,,,,,,1,,,11,95,101,33,157,123,46,91,42,14,,,4716
12107,,,1,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,7
12109,10,46,1,,1,,,,,,,,1,1,,,,1,1,1,,,,2,33,,,,,1,,,,,,,,,,,,,,,,,,,9,62,9,,,,179
12111,548,620,149,1,,2,,,,,,,,,2,81,324,778,1236,1265,1637,1647,1975,1316,940,700,94,,,,,,45,,,,,1,,,112,133,153,570,703,659,506,151,305,148,106,,,,16907
12113,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,9,19,,,2,,,,,,,,,34
12115,3,24,29,,,1,,,,,,,,,,5,8,29,23,2,3,32,17,4,2,9,1,,,,,,,,,,,1,,,1,1,3,4,89,39,21,24,60,33,25,,4,,497
12117,180,235,55,,,,1,,,,,,,,,14,54,703,1154,893,601,452,206,70,752,151,50,1,,,,,20,,,,,,,,3,1,,20,53,33,88,207,228,52,1,,,,6278
12119,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5
12121,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,1,,,,,,7
12123,1,,10,,,,,,,,,,,,,,,,,1,,,,,69,,,,,,,,,,,,,,,,,,,42,46,44,39,10,37,8,,,,,307
12125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
12127,108,158,29,,,,,,,,,,3,1,,,27,142,335,389,227,73,126,66,36,55,14,97,2,,,,37,,,,,,,,7,7,6,4,5,39,129,148,150,46,3,222,,159,2850
12129,1,,,,,,,,,,,,,,,,,,12,22,43,138,13,50,19,,,,,,,,,,,,,,,,,,,,,,,,118,4,55,2,,,477
12131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,11
12133,,,,,,,,,,,,,,,,,,,,21,28,5,5,,2,,,,,,,,,,,,,,,,,,6,,,12,96,,,,4,,,,179
13001,,,,,,,,,,,,,,,,,,3,12,7,,,,1,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
13007,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,10
13009,,,,,,,,,,,,,,,,,,7,42,21,1,1,,1,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,76
13013,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
13015,1,1,,,,,,,,,,,,,,,,,,,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,1,2,,,,,,1,,11
13017,3,,,,,,,,,,,,,,,,,3,24,13,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
13021,11,9,,,,,,,,,,,,,1,,112,119,305,129,1,1,,,24,22,309,,,,,,,,,,,,,,,,1,,,19,47,32,39,151,46,1,,,1379
13023,,,,,,,,,,,,,,,,,103,64,33,27,77,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346
13027,2,,,,,,,,,,,,,,,,,,,,,,,5,,2,,,,,,,,,,,,,1,,,,,,,,,,,1,2,,,,13
13029,2,1,,,,,,,,,,,,,,,,,1,,,,,1,5,6,,,,,,,,,,,,,,,,,,,,2,1,4,,,1,,,,24
13031,,2,,,,,,,,,,,,,,,,10,35,15,6,2,,,30,21,,1,,,,,,,,,,,,,,,,,,,2,1,1,,1,,,,127
13033,,,,,,,,,,,,,,,,,,8,51,25,5,,,,10,7,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,108
